question_id,n_attempts,discrimination_index,p_value,correct_rate,avg_time_sec,flag,section,subtopic,difficulty_tag
Q07537,4,,,0.5,29.25,insufficient_data,Quantitative Aptitude,"Time, Speed & Distance",Easy
Q07540,8,,,0.75,29.625,insufficient_data,Data Interpretation,Caselets,Easy
Q07541,9,,,0.2222222222222222,91.0,insufficient_data,Logical Reasoning,Coding-Decoding,Hard
Q07544,6,,,0.3333333333333333,111.16666666666667,insufficient_data,Logical Reasoning,Ranking & Order,Hard
Q07549,7,,,0.7142857142857143,34.857142857142854,insufficient_data,Quantitative Aptitude,Ratio & Proportion,Easy
Q07551,9,,,0.6666666666666666,44.888888888888886,insufficient_data,Logical Reasoning,Cubes & Dice,Medium
Q07552,3,,,0.0,108.0,insufficient_data,Logical Reasoning,Venn Diagrams,Hard
Q07553,6,,,0.8333333333333334,75.66666666666667,insufficient_data,Quantitative Aptitude,Probability,Medium
Q07557,3,,,0.3333333333333333,49.333333333333336,insufficient_data,Verbal Ability,Fill in the Blanks,Easy
Q07558,9,,,0.7777777777777778,101.33333333333333,insufficient_data,Logical Reasoning,Cubes & Dice,Hard
Q07559,9,,,0.1111111111111111,70.22222222222223,insufficient_data,Verbal Ability,Error Spotting,Hard
Q07563,9,,,0.7777777777777778,80.44444444444444,insufficient_data,Verbal Ability,Para Summary,Hard
Q07564,7,,,0.42857142857142855,72.14285714285714,insufficient_data,Verbal Ability,Error Spotting,Medium
Q07565,8,,,0.625,51.0,insufficient_data,Verbal Ability,Verbal Analogies,Medium
Q07566,8,,,0.75,27.375,insufficient_data,Logical Reasoning,Input-Output,Easy
Q07567,5,,,0.8,12.0,insufficient_data,Logical Reasoning,Statement & Assumption,Easy
Q07568,9,,,0.3333333333333333,90.77777777777777,insufficient_data,Logical Reasoning,Ranking & Order,Hard
Q07570,9,,,0.4444444444444444,68.22222222222223,insufficient_data,Logical Reasoning,Blood Relations,Medium
Q07574,7,,,0.42857142857142855,30.428571428571427,insufficient_data,Verbal Ability,Idioms & Phrases,Easy
Q07575,7,,,0.5714285714285714,68.0,insufficient_data,Logical Reasoning,Ranking & Order,Medium
Q07577,5,,,0.8,52.8,insufficient_data,Quantitative Aptitude,Mixtures & Alligations,Medium
Q07579,8,,,0.375,63.5,insufficient_data,Verbal Ability,Fill in the Blanks,Hard
Q07581,9,,,0.7777777777777778,55.0,insufficient_data,Verbal Ability,Sentence Correction,Medium
Q07583,8,,,0.625,24.75,insufficient_data,Quantitative Aptitude,Progressions (AP/GP),Easy
Q07584,7,,,0.2857142857142857,70.85714285714286,insufficient_data,Verbal Ability,Para Summary,Hard
Q07585,8,,,1.0,51.625,insufficient_data,Quantitative Aptitude,Surds & Indices,Medium
Q07587,6,,,0.3333333333333333,62.0,insufficient_data,Verbal Ability,Error Spotting,Medium
Q07588,9,,,0.5555555555555556,46.111111111111114,insufficient_data,Verbal Ability,Para Jumbles,Medium
Q07589,8,,,1.0,34.125,insufficient_data,Verbal Ability,Para Summary,Easy
Q07591,6,,,1.0,31.833333333333332,insufficient_data,Logical Reasoning,Puzzles,Easy
Q07592,8,,,0.75,63.375,insufficient_data,Verbal Ability,Para Summary,Medium
Q07593,5,,,0.8,46.8,insufficient_data,Verbal Ability,Fill in the Blanks,Medium
Q07595,2,,,1.0,89.5,insufficient_data,Verbal Ability,Para Jumbles,Hard
Q07596,9,,,0.7777777777777778,28.22222222222222,insufficient_data,Logical Reasoning,Statement & Assumption,Easy
Q07598,8,,,0.625,54.75,insufficient_data,Logical Reasoning,Statement & Conclusion,Medium
Q07603,7,,,0.7142857142857143,34.57142857142857,insufficient_data,Logical Reasoning,Blood Relations,Easy
Q07604,9,,,0.3333333333333333,57.888888888888886,insufficient_data,Quantitative Aptitude,Surds & Indices,Medium
Q07606,7,,,0.7142857142857143,60.714285714285715,insufficient_data,Verbal Ability,Idioms & Phrases,Medium
Q07608,6,,,0.8333333333333334,64.33333333333333,insufficient_data,Data Interpretation,Tables,Medium
Q07609,9,,,0.5555555555555556,49.111111111111114,insufficient_data,Quantitative Aptitude,"Time, Speed & Distance",Medium
Q07611,8,,,0.875,30.75,insufficient_data,Verbal Ability,Sentence Correction,Easy
Q07612,7,,,0.8571428571428571,57.857142857142854,insufficient_data,Quantitative Aptitude,Geometry,Medium
Q07613,8,,,0.5,53.25,insufficient_data,Logical Reasoning,Analogy,Medium
Q07616,9,,,0.6666666666666666,30.77777777777778,insufficient_data,Quantitative Aptitude,Algebra,Easy
Q07618,8,,,0.5,21.5,insufficient_data,Verbal Ability,Synonyms & Antonyms,Easy
Q07620,8,,,0.625,29.25,insufficient_data,Quantitative Aptitude,Mensuration,Easy
Q07621,7,,,0.2857142857142857,68.14285714285714,insufficient_data,Data Interpretation,Caselets,Medium
Q07622,8,,,0.625,51.375,insufficient_data,Quantitative Aptitude,Compound Interest,Medium
Q07625,8,,,0.5,63.5,insufficient_data,Verbal Ability,Odd One Out,Medium
Q07626,7,,,0.7142857142857143,35.714285714285715,insufficient_data,Data Interpretation,Caselets,Easy
Q07631,5,,,0.6,71.8,insufficient_data,Data Interpretation,Caselets,Medium
Q07632,9,,,0.6666666666666666,51.0,insufficient_data,Quantitative Aptitude,Set Theory,Medium
Q07635,9,,,0.5555555555555556,83.44444444444444,insufficient_data,Quantitative Aptitude,Algebra,Hard
Q07636,9,,,0.5555555555555556,27.0,insufficient_data,Quantitative Aptitude,Percentages,Easy
Q07637,6,,,0.6666666666666666,27.0,insufficient_data,Quantitative Aptitude,Surds & Indices,Easy
Q07639,9,,,0.4444444444444444,85.55555555555556,insufficient_data,Quantitative Aptitude,Linear Equations,Hard
Q07642,4,,,0.5,50.75,insufficient_data,Quantitative Aptitude,Linear Equations,Medium
Q07644,6,,,0.5,32.333333333333336,insufficient_data,Quantitative Aptitude,Permutation & Combination,Easy
Q07646,9,,,0.6666666666666666,58.77777777777778,insufficient_data,Logical Reasoning,Syllogisms,Medium
Q07651,6,,,0.8333333333333334,35.166666666666664,insufficient_data,Quantitative Aptitude,Mensuration,Easy
Q07654,5,,,0.6,21.8,insufficient_data,Logical Reasoning,Blood Relations,Easy
Q07655,6,,,0.6666666666666666,42.0,insufficient_data,Quantitative Aptitude,Trigonometry,Easy
Q07657,9,,,0.7777777777777778,24.22222222222222,insufficient_data,Verbal Ability,Cloze Test,Easy
Q07658,7,,,0.2857142857142857,62.42857142857143,insufficient_data,Data Interpretation,Bar Graphs,Medium
Q07660,8,,,0.75,46.25,insufficient_data,Quantitative Aptitude,Mensuration,Medium
Q07662,7,,,0.7142857142857143,51.142857142857146,insufficient_data,Logical Reasoning,Statement & Conclusion,Medium
Q07663,9,,,0.5555555555555556,92.33333333333333,insufficient_data,Verbal Ability,Synonyms & Antonyms,Hard
Q07665,7,,,0.2857142857142857,59.857142857142854,insufficient_data,Verbal Ability,Idioms & Phrases,Hard
Q07670,8,,,0.875,29.625,insufficient_data,Data Interpretation,Line Graphs,Easy
Q07671,9,,,0.3333333333333333,31.333333333333332,insufficient_data,Data Interpretation,Bar Graphs,Easy
Q07677,7,,,0.5714285714285714,56.57142857142857,insufficient_data,Verbal Ability,Odd One Out,Medium
Q07678,9,,,0.3333333333333333,87.11111111111111,insufficient_data,Data Interpretation,Venn-based DI,Hard
Q07679,5,,,0.2,49.6,insufficient_data,Verbal Ability,Critical Reasoning,Medium
Q07680,6,,,0.5,65.83333333333333,insufficient_data,Data Interpretation,Mixed DI Sets,Medium
Q07682,6,,,0.8333333333333334,25.166666666666668,insufficient_data,Logical Reasoning,Blood Relations,Easy
Q07683,8,,,0.25,30.0,insufficient_data,Logical Reasoning,Blood Relations,Easy
Q07685,7,,,0.42857142857142855,98.71428571428571,insufficient_data,Quantitative Aptitude,Mixtures & Alligations,Hard
Q07686,9,,,0.3333333333333333,69.55555555555556,insufficient_data,Verbal Ability,Para Jumbles,Hard
Q07690,5,,,0.2,88.8,insufficient_data,Quantitative Aptitude,Time & Work,Hard
Q07691,7,,,0.5714285714285714,84.42857142857143,insufficient_data,Data Interpretation,Venn-based DI,Hard
Q07692,9,,,0.6666666666666666,41.77777777777778,insufficient_data,Data Interpretation,Bar Graphs,Medium
Q07695,7,,,0.8571428571428571,26.857142857142858,insufficient_data,Quantitative Aptitude,Simple Interest,Easy
Q07697,7,,,0.42857142857142855,48.57142857142857,insufficient_data,Quantitative Aptitude,Logarithms,Medium
Q07698,9,,,0.7777777777777778,33.0,insufficient_data,Quantitative Aptitude,Probability,Easy
Q07700,7,,,0.2857142857142857,96.14285714285714,insufficient_data,Verbal Ability,Idioms & Phrases,Hard
Q07702,6,,,0.5,50.5,insufficient_data,Data Interpretation,Bar Graphs,Medium
Q07703,7,,,0.42857142857142855,50.857142857142854,insufficient_data,Logical Reasoning,Input-Output,Medium
Q07706,9,,,0.6666666666666666,51.111111111111114,insufficient_data,Quantitative Aptitude,Mensuration,Medium
Q07708,8,,,0.5,74.125,insufficient_data,Verbal Ability,Fill in the Blanks,Medium
Q07709,9,,,0.3333333333333333,63.22222222222222,insufficient_data,Verbal Ability,Para Summary,Medium
Q07710,9,,,0.5555555555555556,75.22222222222223,insufficient_data,Verbal Ability,Para Summary,Medium
Q07711,7,,,0.42857142857142855,61.857142857142854,insufficient_data,Logical Reasoning,Syllogisms,Medium
Q07713,9,,,0.7777777777777778,38.44444444444444,insufficient_data,Quantitative Aptitude,"Time, Speed & Distance",Easy
Q07715,7,,,0.7142857142857143,34.142857142857146,insufficient_data,Logical Reasoning,Statement & Conclusion,Easy
Q07716,6,,,0.16666666666666666,29.333333333333332,insufficient_data,Logical Reasoning,Coding-Decoding,Easy
Q07717,9,,,0.8888888888888888,71.33333333333333,insufficient_data,Verbal Ability,Critical Reasoning,Medium
Q07721,4,,,0.25,62.5,insufficient_data,Quantitative Aptitude,Mixtures & Alligations,Hard
Q07723,8,,,0.625,35.375,insufficient_data,Verbal Ability,Verbal Analogies,Medium
Q07724,7,,,0.7142857142857143,49.142857142857146,insufficient_data,Quantitative Aptitude,Probability,Medium
Q07726,8,,,0.875,59.5,insufficient_data,Quantitative Aptitude,Trigonometry,Medium
Q07731,8,,,0.25,36.625,insufficient_data,Quantitative Aptitude,Linear Equations,Medium
Q07732,9,,,0.2222222222222222,82.33333333333333,insufficient_data,Verbal Ability,Para Jumbles,Hard
Q07733,6,,,0.6666666666666666,59.5,insufficient_data,Quantitative Aptitude,Compound Interest,Medium
Q07737,7,,,0.7142857142857143,64.71428571428571,insufficient_data,Quantitative Aptitude,Time & Work,Medium
Q07740,8,,,0.625,36.75,insufficient_data,Logical Reasoning,Clocks & Calendars,Easy
Q07743,7,,,0.8571428571428571,22.714285714285715,insufficient_data,Quantitative Aptitude,Time & Work,Easy
Q07745,4,,,0.75,27.0,insufficient_data,Verbal Ability,Sentence Correction,Easy
Q07747,8,,,0.75,27.5,insufficient_data,Data Interpretation,Tables,Easy
Q07749,6,,,0.5,53.0,insufficient_data,Logical Reasoning,Direction Sense,Medium
Q07751,9,,,0.8888888888888888,26.555555555555557,insufficient_data,Logical Reasoning,Statement & Assumption,Easy
Q07752,8,,,0.5,49.875,insufficient_data,Quantitative Aptitude,Logarithms,Medium
Q07754,8,,,0.5,66.875,insufficient_data,Logical Reasoning,Syllogisms,Medium
Q07755,5,,,0.6,37.8,insufficient_data,Quantitative Aptitude,Set Theory,Easy
Q07756,6,,,0.6666666666666666,65.33333333333333,insufficient_data,Quantitative Aptitude,Partnership,Medium
Q07757,7,,,0.7142857142857143,107.14285714285714,insufficient_data,Quantitative Aptitude,Simple Interest,Hard
Q07758,5,,,0.4,55.0,insufficient_data,Verbal Ability,Fill in the Blanks,Medium
Q07759,8,,,0.5,89.75,insufficient_data,Verbal Ability,Error Spotting,Hard
Q07760,9,,,0.4444444444444444,78.22222222222223,insufficient_data,Logical Reasoning,Data Sufficiency,Hard
Q07762,8,,,0.625,29.375,insufficient_data,Quantitative Aptitude,Ratio & Proportion,Easy
Q07765,7,,,0.14285714285714285,46.142857142857146,insufficient_data,Quantitative Aptitude,Mensuration,Medium
Q07768,9,,,0.6666666666666666,31.77777777777778,insufficient_data,Data Interpretation,Caselets,Easy
Q07769,8,,,0.5,112.875,insufficient_data,Verbal Ability,Error Spotting,Hard
Q07770,9,,,0.7777777777777778,50.77777777777778,insufficient_data,Logical Reasoning,Cubes & Dice,Medium
Q07771,7,,,0.7142857142857143,85.0,insufficient_data,Quantitative Aptitude,Partnership,Hard
Q07781,6,,,0.3333333333333333,63.5,insufficient_data,Verbal Ability,Sentence Correction,Medium
Q07783,8,,,0.375,59.75,insufficient_data,Verbal Ability,Odd One Out,Medium
Q07784,7,,,0.8571428571428571,80.14285714285714,insufficient_data,Logical Reasoning,Data Sufficiency,Hard
Q07786,6,,,0.6666666666666666,22.833333333333332,insufficient_data,Logical Reasoning,Input-Output,Easy
Q07788,8,,,0.5,24.0,insufficient_data,Quantitative Aptitude,Compound Interest,Easy
Q07789,8,,,0.875,40.125,insufficient_data,Quantitative Aptitude,Percentages,Medium
Q07791,7,,,0.7142857142857143,23.571428571428573,insufficient_data,Data Interpretation,Venn-based DI,Easy
Q07793,6,,,0.6666666666666666,46.333333333333336,insufficient_data,Verbal Ability,Critical Reasoning,Medium
Q07794,8,,,0.625,32.875,insufficient_data,Quantitative Aptitude,Surds & Indices,Easy
Q07796,5,,,0.8,14.8,insufficient_data,Verbal Ability,Odd One Out,Easy
Q07797,5,,,1.0,46.2,insufficient_data,Logical Reasoning,Analogy,Medium
Q07798,7,,,0.8571428571428571,47.0,insufficient_data,Quantitative Aptitude,Geometry,Medium
Q07799,8,,,0.375,68.375,insufficient_data,Verbal Ability,Fill in the Blanks,Medium
Q07801,8,,,0.375,80.125,insufficient_data,Logical Reasoning,Puzzles,Hard
Q07802,8,,,0.625,63.0,insufficient_data,Quantitative Aptitude,Quadratic Equations,Medium
Q07803,9,,,0.2222222222222222,107.44444444444444,insufficient_data,Quantitative Aptitude,Quadratic Equations,Hard
Q07804,6,,,0.3333333333333333,63.0,insufficient_data,Logical Reasoning,Cubes & Dice,Medium
Q07806,4,,,0.25,70.5,insufficient_data,Quantitative Aptitude,Time & Work,Medium
Q07807,9,,,0.6666666666666666,33.44444444444444,insufficient_data,Verbal Ability,Sentence Correction,Easy
Q07808,7,,,0.42857142857142855,53.857142857142854,insufficient_data,Verbal Ability,Fill in the Blanks,Medium
Q07809,9,,,0.4444444444444444,27.666666666666668,insufficient_data,Data Interpretation,Radar/Spider Charts,Easy
Q07811,9,,,0.4444444444444444,112.11111111111111,insufficient_data,Quantitative Aptitude,Time & Work,Hard
Q07814,8,,,0.625,108.625,insufficient_data,Logical Reasoning,Input-Output,Hard
Q07816,5,,,0.2,17.0,insufficient_data,Data Interpretation,Mixed DI Sets,Easy
Q07817,9,,,0.5555555555555556,77.88888888888889,insufficient_data,Quantitative Aptitude,Simple Interest,Hard
Q07820,9,,,0.5555555555555556,57.333333333333336,insufficient_data,Verbal Ability,Error Spotting,Medium
Q07821,8,,,0.625,57.375,insufficient_data,Logical Reasoning,Cubes & Dice,Medium
Q07825,5,,,1.0,21.6,insufficient_data,Quantitative Aptitude,Compound Interest,Easy
Q07828,6,,,0.16666666666666666,69.66666666666667,insufficient_data,Quantitative Aptitude,Mensuration,Medium
Q07829,7,,,0.8571428571428571,49.0,insufficient_data,Quantitative Aptitude,Simple Interest,Medium
Q07830,6,,,0.5,55.5,insufficient_data,Verbal Ability,Reading Comprehension,Medium
Q07834,4,,,0.5,83.75,insufficient_data,Verbal Ability,Cloze Test,Hard
Q07835,9,,,0.7777777777777778,24.77777777777778,insufficient_data,Quantitative Aptitude,Algebra,Easy
Q07836,4,,,0.0,54.25,insufficient_data,Data Interpretation,Data Sufficiency (DI),Medium
Q07838,4,,,0.5,84.0,insufficient_data,Quantitative Aptitude,Set Theory,Hard
Q07839,9,,,0.7777777777777778,31.88888888888889,insufficient_data,Quantitative Aptitude,Compound Interest,Easy
Q07840,6,,,0.8333333333333334,29.333333333333332,insufficient_data,Verbal Ability,Para Jumbles,Easy
Q07841,8,,,0.625,55.5,insufficient_data,Verbal Ability,Synonyms & Antonyms,Medium
Q07842,8,,,0.5,51.0,insufficient_data,Verbal Ability,Error Spotting,Medium
Q07843,8,,,0.5,27.125,insufficient_data,Quantitative Aptitude,Compound Interest,Easy
Q07844,9,,,0.8888888888888888,48.55555555555556,insufficient_data,Quantitative Aptitude,"Time, Speed & Distance",Medium
Q07845,7,,,0.8571428571428571,29.571428571428573,insufficient_data,Quantitative Aptitude,Geometry,Easy
Q07846,8,,,0.375,64.375,insufficient_data,Verbal Ability,Para Summary,Medium
Q07848,7,,,0.42857142857142855,58.714285714285715,insufficient_data,Verbal Ability,Odd One Out,Medium
Q07849,6,,,0.5,62.5,insufficient_data,Verbal Ability,Para Summary,Medium
Q07850,8,,,0.5,45.5,insufficient_data,Logical Reasoning,Statement & Conclusion,Medium
Q07852,9,,,0.2222222222222222,51.44444444444444,insufficient_data,Logical Reasoning,Syllogisms,Medium
Q07853,7,,,0.14285714285714285,50.142857142857146,insufficient_data,Logical Reasoning,Direction Sense,Hard
Q07855,7,,,0.5714285714285714,81.85714285714286,insufficient_data,Quantitative Aptitude,Set Theory,Hard
Q07858,8,,,0.875,28.125,insufficient_data,Verbal Ability,Error Spotting,Easy
Q07859,9,,,0.6666666666666666,65.66666666666667,insufficient_data,Data Interpretation,Tables,Medium
Q07861,7,,,0.8571428571428571,21.857142857142858,insufficient_data,Logical Reasoning,Syllogisms,Easy
Q07863,9,,,0.4444444444444444,36.44444444444444,insufficient_data,Quantitative Aptitude,Quadratic Equations,Easy
Q07864,8,,,0.75,19.625,insufficient_data,Quantitative Aptitude,Profit & Loss,Easy
Q07865,8,,,0.375,38.875,insufficient_data,Quantitative Aptitude,Permutation & Combination,Medium
Q07866,9,,,0.6666666666666666,52.888888888888886,insufficient_data,Quantitative Aptitude,Permutation & Combination,Medium
Q07868,9,,,0.6666666666666666,29.444444444444443,insufficient_data,Quantitative Aptitude,Percentages,Easy
Q07869,9,,,0.7777777777777778,72.77777777777777,insufficient_data,Verbal Ability,Verbal Analogies,Medium
Q07872,1,,,1.0,37.0,insufficient_data,Verbal Ability,Odd One Out,Easy
Q07874,6,,,0.3333333333333333,25.5,insufficient_data,Quantitative Aptitude,Surds & Indices,Easy
Q07876,8,,,0.25,49.875,insufficient_data,Quantitative Aptitude,Geometry,Medium
Q07878,7,,,0.5714285714285714,30.0,insufficient_data,Quantitative Aptitude,Simple Interest,Easy
Q07879,8,,,0.75,69.5,insufficient_data,Quantitative Aptitude,Progressions (AP/GP),Medium
Q07880,9,,,0.4444444444444444,46.0,insufficient_data,Quantitative Aptitude,Linear Equations,Medium
Q07881,9,,,0.6666666666666666,23.88888888888889,insufficient_data,Quantitative Aptitude,Surds & Indices,Easy
Q07884,9,,,0.6666666666666666,36.77777777777778,insufficient_data,Verbal Ability,Idioms & Phrases,Medium
Q07885,8,,,0.75,68.75,insufficient_data,Quantitative Aptitude,"Time, Speed & Distance",Medium
Q07888,7,,,0.5714285714285714,24.857142857142858,insufficient_data,Logical Reasoning,Statement & Assumption,Easy
Q07889,7,,,0.8571428571428571,40.285714285714285,insufficient_data,Verbal Ability,Verbal Analogies,Medium
Q07892,8,,,0.375,65.25,insufficient_data,Quantitative Aptitude,Partnership,Hard
Q07893,6,,,0.3333333333333333,60.166666666666664,insufficient_data,Quantitative Aptitude,Percentages,Medium
Q07894,8,,,0.75,64.5,insufficient_data,Verbal Ability,Fill in the Blanks,Medium
Q07896,9,,,0.5555555555555556,26.444444444444443,insufficient_data,Verbal Ability,Reading Comprehension,Easy
Q07899,6,,,0.8333333333333334,26.833333333333332,insufficient_data,Verbal Ability,Para Summary,Easy
Q07900,1,,,0.0,45.0,insufficient_data,Verbal Ability,Cloze Test,Medium
