question_id,section,subtopic,difficulty_tag,exam_tags,exam_tags_list,num_exam_tags
Q08878,Quantitative Aptitude,Mensuration,Easy,"General,CAT","['General', 'CAT']",2
Q08879,Verbal Ability,Para Jumbles,Medium,"Placements,Banking","['Placements', 'Banking']",2
Q08880,Quantitative Aptitude,Surds & Indices,Hard,"TCS NQT,Banking,SSC","['TCS NQT', 'Banking', 'SSC']",3
Q08881,Quantitative Aptitude,Averages,Easy,CAT,['CAT'],1
Q08882,Logical Reasoning,Statement & Assumption,Medium,"Banking,CAT,General","['Banking', 'CAT', 'General']",3
Q08883,Logical Reasoning,Venn Diagrams,Medium,"General,TCS NQT","['General', 'TCS NQT']",2
Q08884,Data Interpretation,Tables,Hard,CAT,['CAT'],1
Q08885,Quantitative Aptitude,Progressions (AP/GP),Medium,"TCS NQT,Banking","['TCS NQT', 'Banking']",2
Q08886,Logical Reasoning,Direction Sense,Medium,General,['General'],1
Q08887,Quantitative Aptitude,Probability,Easy,Banking,['Banking'],1
Q08888,Quantitative Aptitude,Probability,Medium,"General,CAT,Banking","['General', 'CAT', 'Banking']",3
Q08889,Verbal Ability,Reading Comprehension,Easy,SSC,['SSC'],1
Q08890,Quantitative Aptitude,Algebra,Medium,"TCS NQT,Placements","['TCS NQT', 'Placements']",2
Q08891,Verbal Ability,Sentence Correction,Easy,Banking,['Banking'],1
Q08892,Logical Reasoning,Analogy,Medium,SSC,['SSC'],1
Q08893,Logical Reasoning,Venn Diagrams,Easy,"General,CAT,Banking","['General', 'CAT', 'Banking']",3
Q08894,Verbal Ability,Reading Comprehension,Medium,SSC,['SSC'],1
Q08895,Logical Reasoning,Syllogisms,Hard,"CAT,TCS NQT,Banking","['CAT', 'TCS NQT', 'Banking']",3
Q08896,Quantitative Aptitude,Trigonometry,Easy,"Banking,Placements,CAT","['Banking', 'Placements', 'CAT']",3
Q08897,Verbal Ability,Verbal Analogies,Easy,SSC,['SSC'],1
Q08898,Verbal Ability,Para Jumbles,Hard,"Placements,CAT,TCS NQT","['Placements', 'CAT', 'TCS NQT']",3
Q08899,Verbal Ability,Idioms & Phrases,Easy,TCS NQT,['TCS NQT'],1
Q08900,Quantitative Aptitude,Pipes & Cisterns,Hard,"SSC,Placements,TCS NQT","['SSC', 'Placements', 'TCS NQT']",3
Q08901,Logical Reasoning,Statement & Assumption,Easy,"Placements,TCS NQT,Banking","['Placements', 'TCS NQT', 'Banking']",3
Q08902,Logical Reasoning,Blood Relations,Medium,"TCS NQT,Placements","['TCS NQT', 'Placements']",2
Q08903,Quantitative Aptitude,Trigonometry,Hard,"SSC,TCS NQT,Placements","['SSC', 'TCS NQT', 'Placements']",3
Q08904,Verbal Ability,Verbal Analogies,Medium,SSC,['SSC'],1
Q08905,Logical Reasoning,Data Sufficiency,Easy,"CAT,General","['CAT', 'General']",2
Q08906,Quantitative Aptitude,Geometry,Medium,TCS NQT,['TCS NQT'],1
Q08907,Verbal Ability,Cloze Test,Hard,"CAT,SSC","['CAT', 'SSC']",2
Q08908,Data Interpretation,Line Graphs,Easy,Banking,['Banking'],1
Q08909,Quantitative Aptitude,Algebra,Easy,"SSC,CAT","['SSC', 'CAT']",2
Q08910,Verbal Ability,Critical Reasoning,Hard,SSC,['SSC'],1
Q08911,Logical Reasoning,Cubes & Dice,Hard,TCS NQT,['TCS NQT'],1
Q08912,Data Interpretation,Data Sufficiency (DI),Medium,Banking,['Banking'],1
Q08913,Quantitative Aptitude,Compound Interest,Medium,"TCS NQT,CAT","['TCS NQT', 'CAT']",2
Q08914,Data Interpretation,Venn-based DI,Medium,"Placements,CAT,General","['Placements', 'CAT', 'General']",3
Q08915,Data Interpretation,Caselets,Medium,"TCS NQT,Banking,General","['TCS NQT', 'Banking', 'General']",3
Q08916,Logical Reasoning,Statement & Assumption,Easy,"Banking,General,TCS NQT","['Banking', 'General', 'TCS NQT']",3
Q08917,Logical Reasoning,Coding-Decoding,Medium,"SSC,Placements","['SSC', 'Placements']",2
Q08918,Quantitative Aptitude,Set Theory,Easy,"Placements,SSC","['Placements', 'SSC']",2
Q08919,Verbal Ability,Critical Reasoning,Easy,"Banking,TCS NQT,General","['Banking', 'TCS NQT', 'General']",3
Q08920,Verbal Ability,Synonyms & Antonyms,Easy,"Banking,SSC,General","['Banking', 'SSC', 'General']",3
Q08921,Quantitative Aptitude,Simple Interest,Hard,"Banking,SSC","['Banking', 'SSC']",2
Q08922,Quantitative Aptitude,Ratio & Proportion,Easy,"General,CAT,Placements","['General', 'CAT', 'Placements']",3
Q08923,Quantitative Aptitude,Logarithms,Easy,"CAT,Placements,SSC","['CAT', 'Placements', 'SSC']",3
Q08924,Verbal Ability,Idioms & Phrases,Easy,"CAT,SSC,Placements","['CAT', 'SSC', 'Placements']",3
Q08925,Logical Reasoning,Clocks & Calendars,Medium,"TCS NQT,Banking","['TCS NQT', 'Banking']",2
Q08926,Verbal Ability,Reading Comprehension,Medium,"CAT,General,SSC","['CAT', 'General', 'SSC']",3
Q08927,Verbal Ability,Reading Comprehension,Hard,"CAT,Banking,SSC","['CAT', 'Banking', 'SSC']",3
Q08928,Data Interpretation,Radar/Spider Charts,Medium,Banking,['Banking'],1
Q08929,Logical Reasoning,Input-Output,Medium,SSC,['SSC'],1
Q08930,Quantitative Aptitude,Time & Work,Hard,"Banking,Placements","['Banking', 'Placements']",2
Q08931,Quantitative Aptitude,Compound Interest,Medium,"SSC,TCS NQT","['SSC', 'TCS NQT']",2
Q08932,Quantitative Aptitude,Compound Interest,Medium,Placements,['Placements'],1
Q08933,Quantitative Aptitude,Geometry,Medium,"Placements,CAT,TCS NQT","['Placements', 'CAT', 'TCS NQT']",3
Q08934,Logical Reasoning,Statement & Conclusion,Medium,"CAT,General,SSC","['CAT', 'General', 'SSC']",3
Q08935,Logical Reasoning,Direction Sense,Hard,"Placements,CAT","['Placements', 'CAT']",2
Q08936,Quantitative Aptitude,Partnership,Easy,Banking,['Banking'],1
Q08937,Verbal Ability,Synonyms & Antonyms,Easy,Banking,['Banking'],1
Q08938,Quantitative Aptitude,Mixtures & Alligations,Easy,SSC,['SSC'],1
Q08939,Logical Reasoning,Analogy,Medium,"Banking,TCS NQT","['Banking', 'TCS NQT']",2
Q08940,Verbal Ability,Reading Comprehension,Medium,General,['General'],1
Q08941,Logical Reasoning,Seating Arrangement,Hard,"SSC,Placements,TCS NQT","['SSC', 'Placements', 'TCS NQT']",3
Q08942,Data Interpretation,Tables,Easy,"TCS NQT,General","['TCS NQT', 'General']",2
Q08943,Quantitative Aptitude,Pipes & Cisterns,Medium,"Banking,SSC","['Banking', 'SSC']",2
Q08944,Quantitative Aptitude,Time & Work,Medium,TCS NQT,['TCS NQT'],1
Q08945,Quantitative Aptitude,Probability,Medium,"Placements,SSC,Banking","['Placements', 'SSC', 'Banking']",3
Q08946,Quantitative Aptitude,Surds & Indices,Easy,"General,Banking","['General', 'Banking']",2
Q08947,Logical Reasoning,Analogy,Hard,SSC,['SSC'],1
Q08948,Quantitative Aptitude,Ratio & Proportion,Medium,"CAT,Placements,TCS NQT","['CAT', 'Placements', 'TCS NQT']",3
Q08949,Quantitative Aptitude,Geometry,Easy,General,['General'],1
Q08950,Quantitative Aptitude,Mixtures & Alligations,Easy,"General,Placements","['General', 'Placements']",2
Q08951,Logical Reasoning,Ranking & Order,Medium,"CAT,General","['CAT', 'General']",2
Q08952,Quantitative Aptitude,Pipes & Cisterns,Medium,Placements,['Placements'],1
Q08953,Quantitative Aptitude,Logarithms,Medium,"CAT,TCS NQT,General","['CAT', 'TCS NQT', 'General']",3
Q08954,Logical Reasoning,Syllogisms,Easy,"SSC,Banking","['SSC', 'Banking']",2
Q08955,Logical Reasoning,Input-Output,Medium,General,['General'],1
Q08956,Logical Reasoning,Clocks & Calendars,Easy,"Placements,Banking","['Placements', 'Banking']",2
Q08957,Verbal Ability,Idioms & Phrases,Medium,"Placements,SSC","['Placements', 'SSC']",2
Q08958,Quantitative Aptitude,Algebra,Medium,"General,CAT","['General', 'CAT']",2
Q08959,Logical Reasoning,Clocks & Calendars,Hard,General,['General'],1
Q08960,Data Interpretation,Tables,Easy,Banking,['Banking'],1
Q08961,Quantitative Aptitude,Logarithms,Easy,"TCS NQT,Placements","['TCS NQT', 'Placements']",2
Q08962,Logical Reasoning,Syllogisms,Medium,"Banking,General,SSC","['Banking', 'General', 'SSC']",3
Q08963,Logical Reasoning,Statement & Conclusion,Medium,"Placements,TCS NQT,General","['Placements', 'TCS NQT', 'General']",3
Q08964,Quantitative Aptitude,Mixtures & Alligations,Medium,General,['General'],1
Q08965,Quantitative Aptitude,Progressions (AP/GP),Medium,"TCS NQT,CAT","['TCS NQT', 'CAT']",2
Q08966,Quantitative Aptitude,Averages,Easy,"Placements,TCS NQT","['Placements', 'TCS NQT']",2
Q08967,Data Interpretation,Line Graphs,Easy,"SSC,Placements,Banking","['SSC', 'Placements', 'Banking']",3
Q08968,Verbal Ability,Idioms & Phrases,Medium,"Placements,SSC,Banking","['Placements', 'SSC', 'Banking']",3
Q08969,Verbal Ability,Sentence Correction,Medium,TCS NQT,['TCS NQT'],1
Q08970,Verbal Ability,Para Jumbles,Hard,Placements,['Placements'],1
Q08971,Quantitative Aptitude,Number System,Medium,"Placements,SSC","['Placements', 'SSC']",2
Q08972,Verbal Ability,Fill in the Blanks,Easy,General,['General'],1
Q08973,Logical Reasoning,Series Completion,Easy,Placements,['Placements'],1
Q08974,Logical Reasoning,Statement & Assumption,Medium,"SSC,CAT","['SSC', 'CAT']",2
Q08975,Quantitative Aptitude,Time & Work,Medium,SSC,['SSC'],1
Q08976,Logical Reasoning,Analogy,Medium,"CAT,TCS NQT","['CAT', 'TCS NQT']",2
Q08977,Logical Reasoning,Data Sufficiency,Medium,General,['General'],1
Q08978,Logical Reasoning,Cubes & Dice,Medium,CAT,['CAT'],1
Q08979,Quantitative Aptitude,Ratio & Proportion,Medium,SSC,['SSC'],1
Q08980,Quantitative Aptitude,Percentages,Hard,"CAT,Banking","['CAT', 'Banking']",2
Q08981,Verbal Ability,Reading Comprehension,Medium,Placements,['Placements'],1
Q08982,Data Interpretation,Line Graphs,Medium,"CAT,General","['CAT', 'General']",2
Q08983,Verbal Ability,Odd One Out,Medium,"CAT,SSC,TCS NQT","['CAT', 'SSC', 'TCS NQT']",3
Q08984,Verbal Ability,Fill in the Blanks,Medium,"Banking,CAT,SSC","['Banking', 'CAT', 'SSC']",3
Q08985,Quantitative Aptitude,Set Theory,Medium,"CAT,SSC,Placements","['CAT', 'SSC', 'Placements']",3
Q08986,Quantitative Aptitude,Compound Interest,Hard,"General,SSC,TCS NQT","['General', 'SSC', 'TCS NQT']",3
Q08987,Quantitative Aptitude,Quadratic Equations,Easy,"CAT,General","['CAT', 'General']",2
Q08988,Verbal Ability,Verbal Analogies,Medium,"Placements,SSC,TCS NQT","['Placements', 'SSC', 'TCS NQT']",3
Q08989,Verbal Ability,Para Jumbles,Medium,SSC,['SSC'],1
Q08990,Logical Reasoning,Statement & Assumption,Hard,"CAT,Banking,General","['CAT', 'Banking', 'General']",3
Q08991,Quantitative Aptitude,Progressions (AP/GP),Easy,Placements,['Placements'],1
Q08992,Quantitative Aptitude,Pipes & Cisterns,Medium,"CAT,SSC","['CAT', 'SSC']",2
Q08993,Quantitative Aptitude,Partnership,Hard,"Placements,SSC,TCS NQT","['Placements', 'SSC', 'TCS NQT']",3
Q08994,Quantitative Aptitude,Profit & Loss,Medium,"General,Banking,CAT","['General', 'Banking', 'CAT']",3
Q08995,Data Interpretation,Mixed DI Sets,Easy,"Banking,SSC,TCS NQT","['Banking', 'SSC', 'TCS NQT']",3
Q08996,Logical Reasoning,Analogy,Easy,Banking,['Banking'],1
Q08997,Quantitative Aptitude,Geometry,Medium,Placements,['Placements'],1
Q08998,Data Interpretation,Venn-based DI,Hard,"General,Placements,SSC","['General', 'Placements', 'SSC']",3
Q08999,Logical Reasoning,Input-Output,Medium,CAT,['CAT'],1
Q09000,Logical Reasoning,Input-Output,Hard,General,['General'],1
Q09001,Quantitative Aptitude,Geometry,Easy,CAT,['CAT'],1
Q09002,Quantitative Aptitude,Surds & Indices,Medium,"TCS NQT,SSC,Banking","['TCS NQT', 'SSC', 'Banking']",3
Q09003,Logical Reasoning,Statement & Assumption,Easy,"Placements,CAT","['Placements', 'CAT']",2
Q09004,Quantitative Aptitude,Number System,Medium,"Banking,CAT","['Banking', 'CAT']",2
Q09005,Data Interpretation,Mixed DI Sets,Hard,SSC,['SSC'],1
Q09006,Quantitative Aptitude,Compound Interest,Hard,SSC,['SSC'],1
Q09007,Quantitative Aptitude,Logarithms,Medium,"General,Banking,SSC","['General', 'Banking', 'SSC']",3
Q09008,Logical Reasoning,Input-Output,Medium,"Banking,General,CAT","['Banking', 'General', 'CAT']",3
Q09009,Quantitative Aptitude,Mixtures & Alligations,Hard,General,['General'],1
Q09010,Quantitative Aptitude,"Time, Speed & Distance",Medium,"Banking,CAT,TCS NQT","['Banking', 'CAT', 'TCS NQT']",3
Q09011,Logical Reasoning,Syllogisms,Hard,CAT,['CAT'],1
Q09012,Quantitative Aptitude,Profit & Loss,Easy,"Banking,CAT","['Banking', 'CAT']",2
Q09013,Quantitative Aptitude,Percentages,Hard,"Placements,TCS NQT,General","['Placements', 'TCS NQT', 'General']",3
Q09014,Logical Reasoning,Analogy,Easy,"TCS NQT,General,CAT","['TCS NQT', 'General', 'CAT']",3
Q09015,Logical Reasoning,Series Completion,Medium,SSC,['SSC'],1
Q09016,Verbal Ability,Para Summary,Easy,"CAT,Banking,Placements","['CAT', 'Banking', 'Placements']",3
Q09017,Data Interpretation,Venn-based DI,Hard,"CAT,Banking,TCS NQT","['CAT', 'Banking', 'TCS NQT']",3
Q09018,Quantitative Aptitude,Partnership,Easy,"General,SSC,CAT","['General', 'SSC', 'CAT']",3
Q09019,Verbal Ability,Idioms & Phrases,Medium,"SSC,Banking,CAT","['SSC', 'Banking', 'CAT']",3
Q09020,Verbal Ability,Fill in the Blanks,Easy,"CAT,TCS NQT,Banking","['CAT', 'TCS NQT', 'Banking']",3
Q09021,Logical Reasoning,Venn Diagrams,Easy,"TCS NQT,General","['TCS NQT', 'General']",2
Q09022,Quantitative Aptitude,Time & Work,Medium,"Banking,Placements","['Banking', 'Placements']",2
Q09023,Verbal Ability,Idioms & Phrases,Easy,CAT,['CAT'],1
Q09024,Verbal Ability,Odd One Out,Medium,General,['General'],1
Q09025,Quantitative Aptitude,Trigonometry,Medium,CAT,['CAT'],1
Q09026,Logical Reasoning,Puzzles,Medium,"General,SSC,Banking","['General', 'SSC', 'Banking']",3
Q09027,Quantitative Aptitude,Compound Interest,Easy,"Placements,Banking,General","['Placements', 'Banking', 'General']",3
Q09028,Verbal Ability,Fill in the Blanks,Medium,"SSC,CAT","['SSC', 'CAT']",2
Q09029,Verbal Ability,Odd One Out,Medium,"Placements,CAT,General","['Placements', 'CAT', 'General']",3
Q09030,Quantitative Aptitude,Percentages,Medium,"TCS NQT,Banking","['TCS NQT', 'Banking']",2
Q09031,Quantitative Aptitude,Permutation & Combination,Easy,"TCS NQT,General,SSC","['TCS NQT', 'General', 'SSC']",3
Q09032,Verbal Ability,Para Jumbles,Easy,"SSC,General,TCS NQT","['SSC', 'General', 'TCS NQT']",3
Q09033,Logical Reasoning,Series Completion,Medium,"Banking,CAT","['Banking', 'CAT']",2
Q09034,Logical Reasoning,Statement & Conclusion,Hard,"Banking,SSC","['Banking', 'SSC']",2
Q09035,Data Interpretation,Bar Graphs,Medium,"Banking,TCS NQT","['Banking', 'TCS NQT']",2
Q09036,Logical Reasoning,Input-Output,Easy,"SSC,CAT","['SSC', 'CAT']",2
Q09037,Data Interpretation,Venn-based DI,Medium,"Banking,CAT","['Banking', 'CAT']",2
Q09038,Data Interpretation,Pie Charts,Medium,"SSC,General","['SSC', 'General']",2
Q09039,Quantitative Aptitude,Geometry,Medium,SSC,['SSC'],1
Q09040,Data Interpretation,Mixed DI Sets,Hard,"Placements,SSC","['Placements', 'SSC']",2
Q09041,Verbal Ability,Sentence Correction,Easy,TCS NQT,['TCS NQT'],1
Q09042,Logical Reasoning,Syllogisms,Medium,"General,Banking,Placements","['General', 'Banking', 'Placements']",3
Q09043,Verbal Ability,Verbal Analogies,Easy,CAT,['CAT'],1
Q09044,Quantitative Aptitude,Pipes & Cisterns,Medium,Placements,['Placements'],1
Q09045,Data Interpretation,Mixed DI Sets,Medium,"SSC,Banking,General","['SSC', 'Banking', 'General']",3
Q09046,Quantitative Aptitude,"Time, Speed & Distance",Medium,Banking,['Banking'],1
Q09047,Quantitative Aptitude,Partnership,Hard,"Banking,Placements","['Banking', 'Placements']",2
Q09048,Quantitative Aptitude,Number System,Hard,"Placements,CAT,Banking","['Placements', 'CAT', 'Banking']",3
Q09049,Logical Reasoning,Analogy,Hard,"TCS NQT,Banking,CAT","['TCS NQT', 'Banking', 'CAT']",3
Q09050,Verbal Ability,Verbal Analogies,Easy,Banking,['Banking'],1
Q09051,Verbal Ability,Para Jumbles,Easy,"SSC,TCS NQT","['SSC', 'TCS NQT']",2
Q09052,Quantitative Aptitude,Trigonometry,Easy,"Placements,CAT,TCS NQT","['Placements', 'CAT', 'TCS NQT']",3
Q09053,Logical Reasoning,Direction Sense,Hard,"General,CAT","['General', 'CAT']",2
Q09054,Logical Reasoning,Direction Sense,Medium,"SSC,General","['SSC', 'General']",2
Q09055,Data Interpretation,Mixed DI Sets,Medium,General,['General'],1
Q09056,Data Interpretation,Bar Graphs,Medium,"SSC,TCS NQT","['SSC', 'TCS NQT']",2
Q09057,Logical Reasoning,Syllogisms,Easy,"General,CAT,Placements","['General', 'CAT', 'Placements']",3
Q09058,Logical Reasoning,Analogy,Hard,"General,Banking","['General', 'Banking']",2
Q09059,Quantitative Aptitude,Ratio & Proportion,Hard,"TCS NQT,Banking,Placements","['TCS NQT', 'Banking', 'Placements']",3
Q09060,Data Interpretation,Caselets,Easy,"CAT,Banking","['CAT', 'Banking']",2
Q09061,Quantitative Aptitude,"Time, Speed & Distance",Easy,Placements,['Placements'],1
Q09062,Quantitative Aptitude,Mixtures & Alligations,Easy,TCS NQT,['TCS NQT'],1
Q09063,Logical Reasoning,Statement & Assumption,Easy,"CAT,General,TCS NQT","['CAT', 'General', 'TCS NQT']",3
Q09064,Verbal Ability,Verbal Analogies,Medium,SSC,['SSC'],1
Q09065,Logical Reasoning,Statement & Assumption,Medium,"Placements,TCS NQT","['Placements', 'TCS NQT']",2
Q09066,Quantitative Aptitude,Mixtures & Alligations,Easy,"Placements,CAT,Banking","['Placements', 'CAT', 'Banking']",3
Q09067,Quantitative Aptitude,Partnership,Medium,"SSC,CAT,Banking","['SSC', 'CAT', 'Banking']",3
Q09068,Logical Reasoning,Input-Output,Hard,"SSC,Banking","['SSC', 'Banking']",2
Q09069,Quantitative Aptitude,Quadratic Equations,Medium,TCS NQT,['TCS NQT'],1
Q09070,Logical Reasoning,Analogy,Hard,"Placements,SSC,CAT","['Placements', 'SSC', 'CAT']",3
Q09071,Quantitative Aptitude,Permutation & Combination,Hard,"Banking,Placements,TCS NQT","['Banking', 'Placements', 'TCS NQT']",3
Q09072,Verbal Ability,Fill in the Blanks,Medium,Banking,['Banking'],1
Q09073,Logical Reasoning,Venn Diagrams,Hard,"Banking,CAT,TCS NQT","['Banking', 'CAT', 'TCS NQT']",3
Q09074,Quantitative Aptitude,Time & Work,Medium,Placements,['Placements'],1
Q09075,Quantitative Aptitude,Percentages,Hard,Placements,['Placements'],1
Q09076,Quantitative Aptitude,Mixtures & Alligations,Easy,SSC,['SSC'],1
Q09077,Quantitative Aptitude,Quadratic Equations,Easy,"Banking,General,CAT","['Banking', 'General', 'CAT']",3
Q09078,Logical Reasoning,Coding-Decoding,Medium,"CAT,SSC","['CAT', 'SSC']",2
Q09079,Logical Reasoning,Syllogisms,Easy,"CAT,TCS NQT","['CAT', 'TCS NQT']",2
Q09080,Data Interpretation,Line Graphs,Medium,"CAT,SSC,General","['CAT', 'SSC', 'General']",3
Q09081,Logical Reasoning,Input-Output,Medium,"Banking,CAT","['Banking', 'CAT']",2
Q09082,Verbal Ability,Error Spotting,Hard,"CAT,Placements,TCS NQT","['CAT', 'Placements', 'TCS NQT']",3
Q09083,Quantitative Aptitude,Progressions (AP/GP),Easy,Banking,['Banking'],1
Q09084,Data Interpretation,Venn-based DI,Medium,"SSC,General,Banking","['SSC', 'General', 'Banking']",3
Q09085,Verbal Ability,Cloze Test,Hard,"CAT,TCS NQT,Banking","['CAT', 'TCS NQT', 'Banking']",3
Q09086,Quantitative Aptitude,"Time, Speed & Distance",Easy,"CAT,SSC","['CAT', 'SSC']",2
Q09087,Quantitative Aptitude,Compound Interest,Medium,"Banking,TCS NQT","['Banking', 'TCS NQT']",2
Q09088,Quantitative Aptitude,Algebra,Easy,"SSC,General,TCS NQT","['SSC', 'General', 'TCS NQT']",3
Q09089,Logical Reasoning,Direction Sense,Medium,Placements,['Placements'],1
Q09090,Verbal Ability,Synonyms & Antonyms,Hard,"General,TCS NQT","['General', 'TCS NQT']",2
Q09091,Logical Reasoning,Direction Sense,Medium,"TCS NQT,General","['TCS NQT', 'General']",2
Q09092,Verbal Ability,Para Summary,Medium,General,['General'],1
Q09093,Quantitative Aptitude,Profit & Loss,Medium,Banking,['Banking'],1
Q09094,Data Interpretation,Tables,Medium,"CAT,SSC","['CAT', 'SSC']",2
Q09095,Logical Reasoning,Data Sufficiency,Medium,Placements,['Placements'],1
Q09096,Logical Reasoning,Seating Arrangement,Hard,TCS NQT,['TCS NQT'],1
Q09097,Logical Reasoning,Syllogisms,Medium,"Placements,Banking,TCS NQT","['Placements', 'Banking', 'TCS NQT']",3
Q09098,Verbal Ability,Cloze Test,Medium,"CAT,SSC,General","['CAT', 'SSC', 'General']",3
Q09099,Data Interpretation,Tables,Hard,"TCS NQT,Banking,CAT","['TCS NQT', 'Banking', 'CAT']",3
Q09100,Quantitative Aptitude,Quadratic Equations,Easy,CAT,['CAT'],1
Q09101,Logical Reasoning,Statement & Conclusion,Easy,"CAT,TCS NQT","['CAT', 'TCS NQT']",2
Q09102,Verbal Ability,Verbal Analogies,Easy,"CAT,General,Placements","['CAT', 'General', 'Placements']",3
Q09103,Quantitative Aptitude,Pipes & Cisterns,Medium,"Banking,TCS NQT","['Banking', 'TCS NQT']",2
Q09104,Verbal Ability,Synonyms & Antonyms,Medium,"General,Banking","['General', 'Banking']",2
Q09105,Quantitative Aptitude,Geometry,Medium,"TCS NQT,Placements,SSC","['TCS NQT', 'Placements', 'SSC']",3
Q09106,Verbal Ability,Para Jumbles,Hard,Placements,['Placements'],1
Q09107,Verbal Ability,Critical Reasoning,Medium,SSC,['SSC'],1
Q09108,Verbal Ability,Para Jumbles,Easy,CAT,['CAT'],1
Q09109,Data Interpretation,Venn-based DI,Easy,CAT,['CAT'],1
Q09110,Verbal Ability,Idioms & Phrases,Medium,"CAT,SSC,General","['CAT', 'SSC', 'General']",3
Q09111,Data Interpretation,Mixed DI Sets,Easy,General,['General'],1
Q09112,Verbal Ability,Error Spotting,Medium,Placements,['Placements'],1
Q09113,Data Interpretation,Mixed DI Sets,Medium,"CAT,Banking,General","['CAT', 'Banking', 'General']",3
